agegroup,group,participant,block,trial,active_bool,handangle_deg,localization_deg,RT_ms
aging,aging_implicit,51,2,244,1,108.046829594868,108.974018667525,2849
aging,aging_implicit,51,2,245,1,67.6561084947505,51.0507312911705,2929
aging,aging_implicit,51,2,246,1,139.778270159564,150.970520983864,3209
aging,aging_implicit,51,2,247,1,70.4010749916798,56.1169875782887,2809
aging,aging_implicit,51,2,248,1,109.071126630604,108.533726925709,3161
aging,aging_implicit,51,2,249,1,144.072862053481,148.588077926045,2909
aging,aging_implicit,51,2,250,1,61.7371045460951,46.6519825047118,2949
aging,aging_implicit,51,2,251,1,143.641776987558,149.087256552324,3589
aging,aging_implicit,51,2,252,1,108.035830371912,108.885461862125,2869
aging,aging_implicit,51,3,380,1,108.75827242064,109.049437484577,2970
aging,aging_implicit,51,3,381,1,157.104500900823,153.972369258606,4249
aging,aging_implicit,51,3,382,1,92.9563506493679,109.943411272439,4776
aging,aging_implicit,51,3,384,1,57.1965833224162,47.4710614801363,3384
aging,aging_implicit,51,3,385,1,109.936644848763,109.169251476352,2589
aging,aging_implicit,51,3,386,1,58.2012492068134,46.7466807850314,2789
aging,aging_implicit,51,3,387,1,152.075189638614,149.049044911209,2849
aging,aging_implicit,51,3,388,1,145.3046998171,148.498841160231,2629
aging,aging_implicit,51,3,389,1,46.6939286890159,47.9158718779505,2749
aging,aging_implicit,51,3,390,1,108.782446992483,108.924251557985,2512
aging,aging_implicit,51,3,391,1,50.1694595330931,48.6769847160001,2729
aging,aging_implicit,51,3,392,1,113.584033919253,111.656392110335,2489
aging,aging_implicit,51,3,393,1,152.979853320314,149.12435724187,2805
aging,aging_implicit,51,3,394,1,107.956404354337,108.840342548716,2630
aging,aging_implicit,51,3,396,1,66.0939242168853,49.0785616814085,2962
aging,aging_implicit,51,4,523,1,149.779457540689,147.953255960582,4871
aging,aging_implicit,51,4,524,1,60.3372322401663,46.6873408324097,2955
aging,aging_implicit,51,4,525,1,102.094757077012,110.082118851111,2709
aging,aging_implicit,51,4,526,1,101.536221983717,110.293142784935,2590
aging,aging_implicit,51,4,527,1,52.9559898551515,48.9761156002347,2689
aging,aging_implicit,51,4,528,1,145.172324884274,148.552308553356,2610
aging,aging_implicit,51,4,529,1,98.6160638760277,111.381194941815,2670
aging,aging_implicit,51,4,530,1,154.459092819899,150.26022480734,2729
aging,aging_implicit,51,4,531,1,53.5723624757794,48.1974991120927,2649
aging,aging_implicit,51,4,532,1,147.204198286621,148.416572919523,2829
aging,aging_implicit,51,4,533,1,101.565140426444,109.832538482181,2909
aging,aging_implicit,51,4,534,1,61.6537979281271,46.7485905918359,2749
aging,aging_implicit,51,4,535,1,64.6006568690089,48.277696297336,2929
aging,aging_implicit,51,4,536,1,142.906327226725,149.337748388756,2911
aging,aging_implicit,51,4,537,1,99.4476504331377,110.335263477021,2772
aging,aging_implicit,51,4,538,1,65.4422444969405,49.0237884041237,2909
aging,aging_implicit,51,4,539,1,106.040508801622,109.22462297861,2829
aging,aging_implicit,51,4,540,1,143.004919941125,149.504464442949,2989
aging,aging_implicit,51,1,139,0,110.195288159151,107.427375248916,2549
aging,aging_implicit,51,1,140,0,158.840614584305,143.196161163803,2369
aging,aging_implicit,51,1,141,0,64.0698263267517,48.1138602698772,2729
aging,aging_implicit,51,1,142,0,136.570416869338,149.525168804205,2589
aging,aging_implicit,51,1,143,0,61.9652231299309,47.9099216067612,2509
aging,aging_implicit,51,1,144,0,108.236177223426,108.629952544065,2549
aging,aging_implicit,51,1,145,0,95.386636739151,109.510246201901,2530
aging,aging_implicit,51,1,146,0,59.2946223196629,47.6785378443313,2669
aging,aging_implicit,51,1,147,0,142.767239243635,148.796873815767,2449
aging,aging_implicit,51,1,148,0,142.122485137168,149.52302039119,2590
aging,aging_implicit,51,1,149,0,67.0631846973274,51.1693655793014,2510
aging,aging_implicit,51,1,150,0,104.721580997257,109.156812076786,2330
aging,aging_implicit,51,1,151,0,144.88171748669,147.874701862004,2310
aging,aging_implicit,51,1,152,0,100.719844726851,109.20043291853,2549
aging,aging_implicit,51,1,153,0,64.860172740271,49.0279668746066,2429
aging,aging_implicit,51,1,154,0,109.189694495748,108.510368682792,2409
aging,aging_implicit,51,1,155,0,65.8907166044023,49.4355741469865,2669
aging,aging_implicit,51,1,156,0,134.841872367986,146.239280852269,2449
aging,aging_implicit,51,2,283,0,67.2986540352027,51.2365766329617,4080
aging,aging_implicit,51,2,284,0,110.265032946052,109.048135375664,2738
aging,aging_implicit,51,2,285,0,144.71366934048,147.998896903835,2429
aging,aging_implicit,51,2,286,0,105.639449068895,108.531554158298,2589
aging,aging_implicit,51,2,287,0,140.994597627261,150.145970479247,2469
aging,aging_implicit,51,2,288,0,60.1154280182172,47.3842483089823,3549
aging,aging_implicit,51,2,289,0,137.570977398768,149.972358252395,2469
aging,aging_implicit,51,2,290,0,101.782439209478,109.194049031094,2469
aging,aging_implicit,51,2,291,0,63.3980288011388,48.1513996277818,2549
aging,aging_implicit,51,2,292,0,106.430774204718,109.174157015425,3229
aging,aging_implicit,51,2,293,0,66.0569258260228,50.3674513696522,2649
aging,aging_implicit,51,2,294,0,139.602707295615,149.97216271304,2669
aging,aging_implicit,51,2,295,0,67.7219448577781,51.4045355671661,2609
aging,aging_implicit,51,2,296,0,109.094530456634,108.719086666352,2588
aging,aging_implicit,51,2,297,0,143.995561737181,148.191428440337,2610
aging,aging_implicit,51,2,298,0,62.4123866400569,47.49228270851,2549
aging,aging_implicit,51,2,299,0,143.003196134852,149.181077039553,2664
aging,aging_implicit,51,2,300,0,104.948973437376,109.260200299709,2589
aging,aging_implicit,51,3,427,0,55.4148298711468,47.1725886229487,2958
aging,aging_implicit,51,3,428,0,109.128162951929,108.3056157538,2389
aging,aging_implicit,51,3,429,0,154.386934499194,149.06460493766,2489
aging,aging_implicit,51,3,430,0,92.7165394203834,106.972135879706,2469
aging,aging_implicit,51,3,432,0,59.4529856331259,47.3644495032122,2850
aging,aging_implicit,51,3,433,0,108.465935402085,108.54014333611,2830
aging,aging_implicit,51,3,434,0,60.7505779029237,46.8263337664705,3489
aging,aging_implicit,51,3,435,0,150.809648693234,147.636432683583,2549
aging,aging_implicit,51,3,436,0,143.254552569991,148.78406766166,2449
aging,aging_implicit,51,3,437,0,49.8690827209897,50.885479784292,2809
aging,aging_implicit,51,3,438,0,108.044972237076,109.06614138379,2469
aging,aging_implicit,51,3,439,0,54.1133436696605,48.3676021007603,2669
aging,aging_implicit,51,3,440,0,112.291250252268,110.021155642711,2489
aging,aging_implicit,51,3,441,0,151.795275446321,147.775443186349,2489
aging,aging_implicit,51,3,442,0,105.713655642238,108.983133510176,2576
aging,aging_implicit,51,3,444,0,65.8433732441178,49.6063116950998,2349
aging,aging_implicit,51,4,571,0,147.017243121686,147.027289624683,3381
aging,aging_implicit,51,4,572,0,59.9063545241068,47.7323889349019,2549
aging,aging_implicit,51,4,573,0,101.078822481265,109.809516508385,2509
aging,aging_implicit,51,4,574,0,100.511741511205,110.096445913996,2629
aging,aging_implicit,51,4,575,0,56.148400334455,48.8447060642808,2489
aging,aging_implicit,51,4,576,0,142.791489740226,149.236301063411,2489
aging,aging_implicit,51,4,577,0,97.3953564586028,110.163772982934,2669
aging,aging_implicit,51,4,578,0,151.683250881688,148.533996024655,2509
aging,aging_implicit,51,4,579,0,56.0006384710227,47.8155689491221,2669
aging,aging_implicit,51,4,580,0,145.17970596237,147.600234790464,2549
aging,aging_implicit,51,4,581,0,99.8758687379365,109.592537915551,2669
aging,aging_implicit,51,4,582,0,60.2958976265469,46.6119954467518,2589
aging,aging_implicit,51,4,583,0,65.7586607701538,48.8749444106591,2629
aging,aging_implicit,51,4,584,0,141.432643573837,149.379400228509,2529
aging,aging_implicit,51,4,585,0,98.0245620497245,109.885113225912,2589
aging,aging_implicit,51,4,586,0,65.43898316571,47.905187592924,2650
aging,aging_implicit,51,4,587,0,104.386467750194,108.85761323525,2630
aging,aging_implicit,51,4,588,0,141.618246527721,149.452257868385,2570
aging,aging_implicit,52,1,92,1,107.953928631125,101.19342169582,3909
aging,aging_implicit,52,1,93,1,144.873903740235,139.700635214209,3829
aging,aging_implicit,52,1,95,1,146.653394938806,140.270287041257,3520
aging,aging_implicit,52,1,96,1,57.1135689146176,56.3662780868112,3466
aging,aging_implicit,52,1,97,1,110.905557959639,101.996039589755,3859
aging,aging_implicit,52,1,98,1,152.328567425499,144.246266222521,3649
aging,aging_implicit,52,1,99,1,61.8858556129832,57.8089003701597,3470
aging,aging_implicit,52,1,100,1,110.943728672577,102.056857754817,3409
aging,aging_implicit,52,1,101,1,145.321329287953,139.551020184094,3429
aging,aging_implicit,52,1,102,1,56.1906201102867,56.0442781901716,3670
aging,aging_implicit,52,1,103,1,145.992839241904,139.958472980307,3930
aging,aging_implicit,52,1,104,1,62.4979915901153,57.9757886665928,3789
aging,aging_implicit,52,1,105,1,100.589876727377,95.9322687671464,3649
aging,aging_implicit,52,1,106,1,146.295111162989,139.881525341665,3983
aging,aging_implicit,52,1,107,1,60.7524139828982,57.9440019334333,3549
aging,aging_implicit,52,1,108,1,108.010830715574,101.076294757614,3769
aging,aging_implicit,52,2,235,1,154.662808981143,144.955113701832,4952
aging,aging_implicit,52,2,236,1,109.10702108154,101.440666943108,3330
aging,aging_implicit,52,2,237,1,51.1296137428853,48.5071642156485,3110
aging,aging_implicit,52,2,238,1,65.5453257834392,58.1580783965728,3169
aging,aging_implicit,52,2,239,1,104.970654613342,100.264847915863,3209
aging,aging_implicit,52,2,240,1,149.111936481606,141.778107278205,3169
aging,aging_implicit,52,2,242,1,91.2762589359588,82.0739209788872,3528
aging,aging_implicit,52,2,244,1,109.067427539795,101.585196153669,3525
aging,aging_implicit,52,2,245,1,149.758088823542,141.364457141529,4770
aging,aging_implicit,52,2,246,1,66.9864194410464,59.0641403132832,3749
aging,aging_implicit,52,2,247,1,107.251874748979,100.812442352737,3189
aging,aging_implicit,52,2,248,1,66.5955182137212,58.4718969032979,3429
aging,aging_implicit,52,2,249,1,149.049540386744,141.623164301974,3489
aging,aging_implicit,52,2,250,1,116.386404534192,105.109476230038,3567
aging,aging_implicit,52,2,251,1,55.9145540784925,54.647118922176,3310
aging,aging_implicit,52,2,252,1,147.648264310127,140.574743522813,3689
aging,aging_implicit,52,3,380,1,76.9425502630363,64.9734178270797,3469
aging,aging_implicit,52,3,382,1,65.8799830588345,59.0969101417969,3569
aging,aging_implicit,52,3,383,1,118.282504132388,108.109029925297,3509
aging,aging_implicit,52,3,385,1,129.160281532537,127.559302706583,4970
aging,aging_implicit,52,3,386,1,80.7238948363582,67.0507540406462,3190
aging,aging_implicit,52,3,387,1,78.2818333870679,66.2658989504453,3342
aging,aging_implicit,52,3,388,1,112.477172721597,102.865156320206,3569
aging,aging_implicit,52,3,389,1,29.1196720659187,12.7239844990021,3649
aging,aging_implicit,52,3,390,1,145.001073193077,139.94718479612,3529
aging,aging_implicit,52,3,391,1,66.7101615036994,60.2666473680252,3869
aging,aging_implicit,52,3,392,1,124.919793791072,118.158671930556,3909
aging,aging_implicit,52,3,393,1,118.136804867105,108.590341627967,3749
aging,aging_implicit,52,3,394,1,158.329684425825,147.435313835023,4289
aging,aging_implicit,52,3,395,1,76.0951227104758,64.6244319428273,3409
aging,aging_implicit,52,3,396,1,113.983751799241,103.550185668255,3689
aging,aging_implicit,52,4,523,1,146.053640419899,140.717525392343,3249
aging,aging_implicit,52,4,524,1,118.599556275853,109.094349970262,2949
aging,aging_implicit,52,4,526,1,65.4450357259023,58.9412494539261,3407
aging,aging_implicit,52,4,527,1,150.072090356133,143.318427745981,3369
aging,aging_implicit,52,4,528,1,110.529162010761,102.090051639764,3209
aging,aging_implicit,52,4,529,1,146.013480389064,140.2429795192,3209
aging,aging_implicit,52,4,530,1,70.3911435616388,61.5471259449052,3249
aging,aging_implicit,52,4,531,1,116.866435812861,106.294180744818,3469
aging,aging_implicit,52,4,532,1,145.258054199122,139.948241115838,3589
aging,aging_implicit,52,4,533,1,108.274002288325,101.407176074272,3729
aging,aging_implicit,52,4,534,1,72.3174174051612,62.9822549236036,3290
aging,aging_implicit,52,4,535,1,148.657413133546,141.859742409178,3270
aging,aging_implicit,52,4,536,1,78.2357552105986,66.1071296415013,3330
aging,aging_implicit,52,4,537,1,116.858445556851,106.343132942588,3450
aging,aging_implicit,52,4,538,1,135.317783453404,136.20803963492,3609
aging,aging_implicit,52,4,539,1,103.242505961755,98.8966820770111,3246
aging,aging_implicit,52,4,540,1,67.8599118088289,59.5192018174555,3568
aging,aging_implicit,52,1,139,0,56.6297966434052,57.1864831472307,3193
aging,aging_implicit,52,1,140,0,109.079538087052,101.408185517663,2510
aging,aging_implicit,52,1,141,0,144.388745651665,139.209628663258,2689
aging,aging_implicit,52,1,142,0,100.007174149617,97.3117659606508,2869
aging,aging_implicit,52,1,144,0,56.4197370807628,57.1486802515571,2829
aging,aging_implicit,52,1,145,0,108.757821615934,101.428920007806,2984
aging,aging_implicit,52,1,146,0,151.790636748083,141.296808414799,2769
aging,aging_implicit,52,1,147,0,58.0552764458709,57.8462501889118,2889
aging,aging_implicit,52,1,148,0,109.53558927886,101.625271176286,2869
aging,aging_implicit,52,1,149,0,144.349611198053,139.28937846237,2829
aging,aging_implicit,52,1,150,0,53.2202811017235,55.4030937811474,2889
aging,aging_implicit,52,1,151,0,144.011925753649,138.761385971754,3009
aging,aging_implicit,52,1,152,0,61.3538947402765,57.7967683245736,2889
aging,aging_implicit,52,1,153,0,99.738309579878,94.6159719892953,2870
aging,aging_implicit,52,1,154,0,144.385292489647,139.239732170341,2810
aging,aging_implicit,52,1,155,0,58.159379678507,57.5025916972817,2870
aging,aging_implicit,52,1,156,0,104.29111741963,99.1373474757879,2930
aging,aging_implicit,52,2,283,0,150.779266704834,142.145627677627,3216
aging,aging_implicit,52,2,284,0,106.552601261421,100.621494467938,2909
aging,aging_implicit,52,2,285,0,51.1224938816532,54.2837550921797,2969
aging,aging_implicit,52,2,286,0,63.195842573323,58.57302416268,2970
aging,aging_implicit,52,2,287,0,105.326988932646,100.578612359744,2710
aging,aging_implicit,52,2,288,0,149.478298351269,142.14549113461,2949
aging,aging_implicit,52,2,290,0,89.7851227847499,80.8226468845395,2990
aging,aging_implicit,52,2,291,0,151.738543889811,143.119729897505,2809
aging,aging_implicit,52,2,292,0,107.496413276169,101.211973987786,2849
aging,aging_implicit,52,2,293,0,145.217307701989,139.835163354771,3049
aging,aging_implicit,52,2,294,0,65.018984697441,58.8158781590718,2809
aging,aging_implicit,52,2,295,0,106.171715344339,100.432940998602,2929
aging,aging_implicit,52,2,296,0,65.8788635537744,59.1782623956848,3089
aging,aging_implicit,52,2,297,0,145.668864892468,139.526432804124,2909
aging,aging_implicit,52,2,298,0,112.974716422582,102.672795596231,2989
aging,aging_implicit,52,2,299,0,53.8788563116751,52.3006582875471,3182
aging,aging_implicit,52,2,300,0,145.155535765724,139.503355945022,2869
aging,aging_implicit,52,3,427,0,104.606052609546,99.5546897472929,3198
aging,aging_implicit,52,3,428,0,75.7178853378313,65.0539183022306,3129
aging,aging_implicit,52,3,430,0,62.8498291285028,59.1775747065947,3049
aging,aging_implicit,52,3,431,0,114.773528907931,104.461085480093,3049
aging,aging_implicit,52,3,433,0,127.529525491771,126.052937712996,2809
aging,aging_implicit,52,3,434,0,80.1415376246406,66.0111583630777,2929
aging,aging_implicit,52,3,435,0,74.2503607007085,62.8116455763536,4589
aging,aging_implicit,52,3,436,0,109.724337540699,101.563528843706,4729
aging,aging_implicit,52,3,437,0,31.9507296653164,23.9580588884445,4210
aging,aging_implicit,52,3,439,0,63.3493085450866,58.4989767483007,3469
aging,aging_implicit,52,3,440,0,125.922937915471,123.748638405369,3029
aging,aging_implicit,52,3,441,0,114.422795261997,103.560416342182,3089
aging,aging_implicit,52,3,442,0,155.828158029254,144.320855592487,3289
aging,aging_implicit,52,3,443,0,72.6736477133724,60.6240705716436,3540
aging,aging_implicit,52,3,444,0,110.256340099747,101.742734695976,3298
aging,aging_implicit,52,4,571,0,143.118061465591,138.950548496852,3735
aging,aging_implicit,52,4,572,0,115.251414783023,104.504242759951,2810
aging,aging_implicit,52,4,574,0,65.7992254275883,60.0226649343983,2989
aging,aging_implicit,52,4,575,0,145.366490679191,140.065090107505,3009
aging,aging_implicit,52,4,576,0,106.574007756909,101.200021635502,2789
aging,aging_implicit,52,4,577,0,141.690589650262,138.497796527283,2869
aging,aging_implicit,52,4,578,0,66.5201704387995,59.567956536103,3093
aging,aging_implicit,52,4,579,0,112.74620462438,103.104776533788,3173
aging,aging_implicit,52,4,580,0,141.811534724603,139.00813379955,2932
aging,aging_implicit,52,4,581,0,104.601732284224,100.155920998894,3124
aging,aging_implicit,52,4,582,0,67.748577474087,59.8408154829144,3470
aging,aging_implicit,52,4,583,0,144.51241932001,139.51451477643,3029
aging,aging_implicit,52,4,584,0,73.7343993754734,63.9012010603573,3130
aging,aging_implicit,52,4,585,0,113.694770155457,103.114902571648,3206
aging,aging_implicit,52,4,586,0,133.444672242979,131.981625752956,3121
aging,aging_implicit,52,4,587,0,99.7708338451522,94.451054865368,3427
aging,aging_implicit,52,4,588,0,64.6837185502077,58.5923681154067,3217
aging,aging_implicit,53,1,91,1,112.785818580247,96.0705432332693,4427
aging,aging_implicit,53,1,92,1,151.603651834718,145.816372360691,3449
aging,aging_implicit,53,1,93,1,76.7097198259267,56.1867147609813,4160
aging,aging_implicit,53,1,95,1,144.98023327151,140.542364666928,2969
aging,aging_implicit,53,1,96,1,106.502347629609,96.0562806421109,3390
aging,aging_implicit,53,1,97,1,112.530884010812,96.492935021806,3362
aging,aging_implicit,53,1,98,1,148.695909237341,144.874643995396,3148
aging,aging_implicit,53,1,102,1,144.949392306975,141.497939793279,3264
aging,aging_implicit,53,1,103,1,108.913020011365,96.8467771705606,3094
aging,aging_implicit,53,1,105,1,141.750706580694,135.905916396314,3214
aging,aging_implicit,53,1,106,1,74.7794386091178,51.6031281804456,2870
aging,aging_implicit,53,1,107,1,144.723556484785,141.178811461084,3170
aging,aging_implicit,53,1,108,1,103.382380801991,93.7488751862141,3139
aging,aging_implicit,53,2,237,1,61.5367411078788,34.1554326698777,3964
aging,aging_implicit,53,2,238,1,107.679709301117,96.8107338595057,3766
aging,aging_implicit,53,2,239,1,78.4271321225904,61.1150790690509,4128
aging,aging_implicit,53,2,240,1,151.879266501927,145.755594898255,3509
aging,aging_implicit,53,2,241,1,153.789543860513,145.832678837249,3489
aging,aging_implicit,53,2,242,1,112.348206434867,96.6459914260865,4165
aging,aging_implicit,53,2,243,1,56.8122239495265,31.9687270416151,3903
aging,aging_implicit,53,2,244,1,148.88010234733,144.679859370623,3729
aging,aging_implicit,53,2,245,1,101.660047516982,90.8303220009683,3589
aging,aging_implicit,53,2,246,1,61.0912835965322,34.1389726269594,3572
aging,aging_implicit,53,2,247,1,62.9668038417844,36.5956314452252,3476
aging,aging_implicit,53,2,248,1,111.052696257337,96.9942190421942,3449
aging,aging_implicit,53,2,249,1,151.417548758891,145.417476692677,3752
aging,aging_implicit,53,2,250,1,149.930277813678,144.898784649041,3769
aging,aging_implicit,53,2,252,1,108.092733432549,96.9187929711804,3164
aging,aging_implicit,53,3,380,1,107.394082316603,96.6713376968015,3833
aging,aging_implicit,53,3,381,1,158.51652973622,146.917411824136,4021
aging,aging_implicit,53,3,383,1,109.980112893639,97.2010531574555,3650
aging,aging_implicit,53,3,384,1,155.325385602465,146.589262938702,3310
aging,aging_implicit,53,3,385,1,154.721539242396,146.554140794791,3549
aging,aging_implicit,53,3,386,1,110.21798056913,97.2052675536485,3769
aging,aging_implicit,53,3,387,1,69.8895131377118,42.9270510369276,3553
aging,aging_implicit,53,3,388,1,149.764423167265,145.170726346763,3389
aging,aging_implicit,53,3,389,1,110.330096319753,97.1462907123718,3629
aging,aging_implicit,53,3,391,1,110.819341631694,97.0823344067118,3209
aging,aging_implicit,53,3,392,1,153.824499821777,146.404708779222,3589
aging,aging_implicit,53,3,393,1,77.14102992161,57.7646319843104,3691
aging,aging_implicit,53,3,395,1,153.058115464727,146.150887630095,3629
aging,aging_implicit,53,3,396,1,110.093378696744,97.2242619902157,3829
aging,aging_implicit,53,4,523,1,154.953514713175,147.001982362761,4198
aging,aging_implicit,53,4,524,1,59.6335376018735,32.4947113925956,4416
aging,aging_implicit,53,4,525,1,104.823717087081,94.9926860652018,3816
aging,aging_implicit,53,4,526,1,69.5443068808633,44.5122543079919,4184
aging,aging_implicit,53,4,527,1,153.113501167116,146.185390924771,3969
aging,aging_implicit,53,4,528,1,109.064798019969,97.291712428512,4582
aging,aging_implicit,53,4,530,1,158.572109884701,146.937261241572,3590
aging,aging_implicit,53,4,531,1,101.958521496501,91.4598858508525,3670
aging,aging_implicit,53,4,532,1,77.7050657831572,59.7709202928274,3889
aging,aging_implicit,53,4,533,1,110.444297821482,97.102284564196,3634
aging,aging_implicit,53,4,534,1,154.993819991608,146.523895588195,3529
aging,aging_implicit,53,4,536,1,114.665022801426,97.5373947025708,3610
aging,aging_implicit,53,4,537,1,76.2824866241299,56.8352698531762,3978
aging,aging_implicit,53,4,539,1,113.280250297452,96.3257901404269,4846
aging,aging_implicit,53,4,540,1,151.825789166177,146.142634892778,3829
aging,aging_implicit,53,1,139,0,112.000698350541,96.9561337915182,3952
aging,aging_implicit,53,1,140,0,151.850130412111,146.22504251196,2669
aging,aging_implicit,53,1,141,0,76.15085727609,54.5143532860579,2816
aging,aging_implicit,53,1,143,0,145.781378350923,142.905114700186,3469
aging,aging_implicit,53,1,144,0,105.642246457209,95.6676243987004,2935
aging,aging_implicit,53,1,145,0,112.135611435932,97.1949403652253,3569
aging,aging_implicit,53,1,146,0,150.031647797301,146.321436192498,2472
aging,aging_implicit,53,1,147,0,79.8372168827199,63.1973562665507,3003
aging,aging_implicit,53,1,149,0,114.539229538389,96.039896284364,2791
aging,aging_implicit,53,1,150,0,143.903429294582,141.033800108415,2609
aging,aging_implicit,53,1,151,0,108.19343713534,97.0094422700978,2708
aging,aging_implicit,53,1,153,0,143.507986938554,141.212893384418,2629
aging,aging_implicit,53,1,154,0,76.1117125426408,55.5910488138743,2660
aging,aging_implicit,53,1,155,0,145.671048323243,143.352516107002,2609
aging,aging_implicit,53,1,156,0,102.572989980958,93.0593005677393,2698
aging,aging_implicit,53,2,283,0,108.960651417027,97.0224946265078,3514
aging,aging_implicit,53,2,285,0,60.9622789921112,32.1681914516017,3056
aging,aging_implicit,53,2,286,0,107.237113937918,96.6882271719365,2629
aging,aging_implicit,53,2,287,0,77.6465457371485,58.4479195503159,2820
aging,aging_implicit,53,2,288,0,151.93668520933,146.318537586693,2531
aging,aging_implicit,53,2,289,0,153.400887211665,146.719341408392,2489
aging,aging_implicit,53,2,290,0,110.165683202806,97.6138397377127,2529
aging,aging_implicit,53,2,291,0,58.0723300118347,27.9702038896578,2689
aging,aging_implicit,53,2,292,0,148.223566228239,144.756921974915,2629
aging,aging_implicit,53,2,293,0,101.52602430023,92.2999278941128,2566
aging,aging_implicit,53,2,294,0,61.2633212323713,33.1412358382223,4016
aging,aging_implicit,53,2,295,0,64.4748615081136,35.6669664165571,2689
aging,aging_implicit,53,2,296,0,110.593888325358,97.3161947210633,2669
aging,aging_implicit,53,2,297,0,150.643625785489,146.034077107498,2524
aging,aging_implicit,53,2,298,0,151.074257942383,146.311035347714,2989
aging,aging_implicit,53,2,299,0,79.2810179750039,63.444562253848,2649
aging,aging_implicit,53,2,300,0,108.875044492346,97.6466899698574,2658
aging,aging_implicit,53,3,428,0,106.960465971197,96.5955759272846,2787
aging,aging_implicit,53,3,429,0,157.205519883574,147.930760042849,2589
aging,aging_implicit,53,3,431,0,110.656457051016,97.3569743883632,2889
aging,aging_implicit,53,3,432,0,156.478965877075,147.446096387004,2789
aging,aging_implicit,53,3,433,0,153.629197461108,146.643273661667,2709
aging,aging_implicit,53,3,434,0,109.311449639151,97.3257447160783,3565
aging,aging_implicit,53,3,435,0,68.2459330567044,40.2974149668038,2783
aging,aging_implicit,53,3,436,0,147.945744579873,144.437788911831,2689
aging,aging_implicit,53,3,437,0,110.348699124323,97.3902084414136,2669
aging,aging_implicit,53,3,439,0,109.552034993821,97.4571673646802,2953
aging,aging_implicit,53,3,440,0,151.86454707712,146.323125499294,2689
aging,aging_implicit,53,3,441,0,74.3399347960879,51.2331385199886,2934
aging,aging_implicit,53,3,442,0,78.2192965141059,60.8419349334149,2701
aging,aging_implicit,53,3,443,0,151.166229828554,146.249002950333,2590
aging,aging_implicit,53,3,444,0,109.011410103989,97.4415947157808,2550
aging,aging_implicit,53,4,571,0,153.640925455023,146.685498149335,3424
aging,aging_implicit,53,4,572,0,60.8332771712726,32.5629459766636,2902
aging,aging_implicit,53,4,573,0,104.606052609546,95.1925378153698,2828
aging,aging_implicit,53,4,574,0,69.544851750425,41.3673215108511,2800
aging,aging_implicit,53,4,575,0,152.167341981397,146.382841210711,2570
aging,aging_implicit,53,4,576,0,108.282343500779,97.257275420105,3309
aging,aging_implicit,53,4,578,0,157.418759855086,147.990261604839,2669
aging,aging_implicit,53,4,579,0,101.990443196059,94.4145872050117,2689
aging,aging_implicit,53,4,580,0,75.9529345685976,54.9567368830912,2869
aging,aging_implicit,53,4,581,0,109.650240552186,97.0334351262484,2569
aging,aging_implicit,53,4,582,0,155.497343713525,147.318590190151,2767
aging,aging_implicit,53,4,583,0,158.594894330888,149.598679019435,2689
aging,aging_implicit,53,4,584,0,113.270785861283,97.231901969508,2826
aging,aging_implicit,53,4,585,0,74.5346126914069,51.7794872929443,2888
aging,aging_implicit,53,4,586,0,78.1625601270582,60.4402986403824,2688
aging,aging_implicit,53,4,587,0,113.9293136505,97.2804205886511,2609
aging,aging_implicit,53,4,588,0,153.502208027472,146.984041937229,2769
aging,aging_implicit,54,1,92,1,78.783008573504,67.9037575869693,3268
aging,aging_implicit,54,1,93,1,109.208298204855,112.858867072077,2904
aging,aging_implicit,54,1,95,1,139.189350191636,144.45470110277,3528
aging,aging_implicit,54,1,96,1,108.673756579083,111.748547706887,3368
aging,aging_implicit,54,1,97,1,139.563368575754,144.015515581831,2800
aging,aging_implicit,54,1,98,1,70.8329444547703,48.8796931823503,3030
aging,aging_implicit,54,1,99,1,99.8474205735692,97.3805732576481,2759
aging,aging_implicit,54,1,100,1,139.563795551226,143.087546133811,2905
aging,aging_implicit,54,1,102,1,47.0213049016166,31.1046213181431,2949
aging,aging_implicit,54,1,103,1,120.410625902861,137.79979403499,2789
aging,aging_implicit,54,1,105,1,97.6305049915841,94.0068512055438,2549
aging,aging_implicit,54,1,107,1,58.7752980045873,32.495330598558,2509
aging,aging_implicit,54,1,108,1,124.344998328455,139.358957531496,2449
aging,aging_implicit,54,2,236,1,110.611458739301,115.783330262873,2669
aging,aging_implicit,54,2,237,1,130.511521073577,142.819757295942,2709
aging,aging_implicit,54,2,238,1,94.9056773269166,90.574261617142,2509
aging,aging_implicit,54,2,239,1,135.471521508388,144.078454333786,2429
aging,aging_implicit,54,2,242,1,78.0775537441053,64.885703531146,2729
aging,aging_implicit,54,2,243,1,107.021017050287,108.313077820631,2690
aging,aging_implicit,54,2,244,1,118.748494943245,133.232224129423,2570
aging,aging_implicit,54,2,245,1,100.260251082917,97.2900608281619,2719
aging,aging_implicit,54,2,247,1,124.042301464306,140.011306566709,2589
aging,aging_implicit,54,2,249,1,109.923344209546,114.187355278789,2509
aging,aging_implicit,54,2,250,1,113.886868420208,122.847532420878,2469
aging,aging_implicit,54,2,251,1,79.9727153443507,68.8421454475157,2489
aging,aging_implicit,54,3,380,1,109.009743612006,112.526900780478,2750
aging,aging_implicit,54,3,381,1,130.08956944905,143.25312898183,2749
