agegroup,group,participant,block,trial,active_bool,handangle_deg,localization_deg,RT_ms
cntrl,30explicit,37,3,395,1,144.78016807705,136.287475206211,2619
cntrl,30explicit,37,3,396,1,90.8922313941826,84.634444125827,2488
cntrl,30explicit,37,4,523,1,69.6222303267027,62.3752104127048,3090
cntrl,30explicit,37,4,524,1,98.9651714010714,90.6930155511246,2739
cntrl,30explicit,37,4,525,1,143.493349815587,134.088393811708,2519
cntrl,30explicit,37,4,526,1,137.477093930772,126.353123787196,2679
cntrl,30explicit,37,4,527,1,54.1034912453977,51.826582812689,2839
cntrl,30explicit,37,4,529,1,103.102933961149,93.7179137526415,2979
cntrl,30explicit,37,4,530,1,53.7329701913569,51.6679096862174,2863
cntrl,30explicit,37,4,531,1,141.5367951458,131.234633938842,2733
cntrl,30explicit,37,4,532,1,55.7272744532496,52.888028721884,2600
cntrl,30explicit,37,4,533,1,141.61200589524,131.399248178181,3128
cntrl,30explicit,37,4,534,1,93.962743841444,84.9180443952747,3079
cntrl,30explicit,37,4,535,1,142.061273467832,132.004136328754,2780
cntrl,30explicit,37,4,536,1,49.9680814363976,49.2682890698184,2779
cntrl,30explicit,37,4,537,1,104.824091660924,95.152039466119,2579
cntrl,30explicit,37,4,538,1,144.379393621679,135.570585569355,2559
cntrl,30explicit,37,4,539,1,55.5030232548859,52.7670302354372,2598
cntrl,30explicit,37,4,540,1,105.492413132367,95.8438018590094,2696
cntrl,30explicit,37,1,139,0,74.9457347235007,67.9715735274535,2735
cntrl,30explicit,37,1,140,0,112.776677172778,101.107676888257,2420
cntrl,30explicit,37,1,141,0,136.839861194446,125.653794812099,2457
cntrl,30explicit,37,1,142,0,63.2580036006921,56.2944560330232,2649
cntrl,30explicit,37,1,143,0,137.848352523229,126.517862938361,2657
cntrl,30explicit,37,1,144,0,99.9302724934512,91.3235872105251,2393
cntrl,30explicit,37,1,145,0,102.440444969622,93.4319914582364,2357
cntrl,30explicit,37,1,146,0,59.5760433457614,54.4542505711588,2299
cntrl,30explicit,37,1,147,0,150.850123650164,145.667629172579,2383
cntrl,30explicit,37,1,148,0,54.9053504500954,52.4205905511026,2325
cntrl,30explicit,37,1,149,0,109.466604674235,98.07783346571,2279
cntrl,30explicit,37,1,150,0,135.176566333006,124.058037475404,2239
cntrl,30explicit,37,1,151,0,50.7102812118836,49.9613116963531,2499
cntrl,30explicit,37,1,152,0,101.775284275052,92.1488611285733,2473
cntrl,30explicit,37,1,153,0,137.557546949043,126.207026803596,2325
cntrl,30explicit,37,1,154,0,134.99277441666,123.627663609627,2399
cntrl,30explicit,37,1,155,0,80.4887421314878,72.6708152680451,2379
cntrl,30explicit,37,1,156,0,67.3368375628065,58.3572185793285,2727
cntrl,30explicit,37,2,283,0,106.146229447173,95.9180996687827,2645
cntrl,30explicit,37,2,284,0,61.3680636431239,55.1722354195595,2200
cntrl,30explicit,37,2,285,0,139.540263923631,128.586723050949,2265
cntrl,30explicit,37,2,286,0,80.06288801765,73.0108490018308,2311
cntrl,30explicit,37,2,287,0,144.448950367521,135.429037092896,2571
cntrl,30explicit,37,2,288,0,56.0258415155397,52.8496340484788,2363
cntrl,30explicit,37,2,289,0,135.781091985241,124.390815580053,2299
cntrl,30explicit,37,2,290,0,93.2975453657038,85.5679113530243,2319
cntrl,30explicit,37,2,291,0,53.3414833926685,51.5180170137524,2259
cntrl,30explicit,37,2,292,0,102.704785072133,93.082645602958,2363
cntrl,30explicit,37,2,293,0,128.334738346197,116.200760965077,2229
cntrl,30explicit,37,2,294,0,48.670174377727,49.002839421127,2321
cntrl,30explicit,37,2,295,0,101.432018602048,92.0508664829132,2299
cntrl,30explicit,37,2,296,0,58.5986164308157,54.0704070288114,2353
cntrl,30explicit,37,2,297,0,135.520212868037,124.130031613893,2279
cntrl,30explicit,37,2,298,0,52.6629619239856,51.197386647979,2223
cntrl,30explicit,37,2,299,0,98.1486510042503,89.4289336641426,2219
cntrl,30explicit,37,2,300,0,139.393492516014,128.434527889665,2260
cntrl,30explicit,37,3,427,0,104.971154901587,95.4879801320737,2649
cntrl,30explicit,37,3,428,0,56.3707174248084,53.2701307777358,2237
cntrl,30explicit,37,3,429,0,143.092331273218,133.03760098679,2432
cntrl,30explicit,37,3,430,0,101.63706320238,92.4590911233753,2404
cntrl,30explicit,37,3,431,0,50.4467562485437,49.8860598682898,2662
